.WRITER_ID	ghr
2734 1234
2738 1234
2746 1234
2751 1239
2759 1239
2763 1247
2772 1247
2776 1251
.PEN_UP
.PEN_DOWN
2293 1331
2284 1327
2293 1327
2297 1327
2305 1327
2310 1327
2318 1327
2322 1331
2331 1331
2339 1331
2343 1331
2352 1339
2356 1339
2364 1339
2377 1339
2385 1339
2389 1344
2398 1344
2402 1352
2410 1352
2410 1356
.PEN_UP
.PEN_DOWN
2725 1331
2734 1344
2738 1344
.PEN_UP
.PEN_DOWN
2759 1247
2763 1239
2759 1239
2759 1247
2763 1247
2763 1251
2763 1260
2772 1260
2772 1268
2772 1272
2776 1281
2776 1285
2784 1293
2793 1306
2797 1318
2805 1327
2805 1331
2809 1339
2818 1344
2818 1352
2822 1356
2822 1365
2830 1373
2830 1377
2830 1386
2839 1386
2830 1377
2830 1373
2822 1365
2822 1356
2822 1352
2818 1352
2818 1344
2818 1339
2809 1339
2809 1331
2805 1327
2805 1318
2797 1310
2797 1306
2793 1306
2793 1297
2784 1293
2776 1285
2776 1281
2772 1281
2772 1272
2763 1272
2763 1268
2772 1268
2776 1268
2784 1268
2793 1268
2797 1268
2805 1268
2809 1268
2818 1260
2822 1251
2822 1247
2818 1247
2809 1239
2805 1234
2797 1234
2793 1234
2793 1226
2784 1226
2776 1226
2772 1222
2763 1222
2759 1222
2751 1222
2746 1222
2738 1222
2734 1222
2738 1222
2734 1222
2738 1222
2738 1226
2738 1222
2746 1222
2759 1213
2763 1213
2772 1213
2776 1213
2784 1213
2793 1213
2797 1222
2805 1222
2818 1222
2822 1226
2839 1234
2843 1239
2856 1247
2864 1247
2877 1260
2889 1268
2898 1272
2910 1285
2914 1293
2923 1306
2935 1310
2944 1327
2948 1331
2956 1344
2961 1352
2969 1356
2969 1365
2969 1373
2973 1377
2973 1386
2982 1390
2982 1398
2982 1402
2973 1398
2969 1390
2961 1386
2956 1377
2948 1373
2944 1365
2944 1356
2935 1352
2927 1344
2923 1339
2914 1327
2910 1318
2902 1310
2898 1306
2889 1293
2885 1285
2877 1272
2868 1268
2868 1260
2864 1251
2864 1247
2856 1239
2856 1234
2856 1226
2856 1222
2864 1222
2864 1213
2868 1222
2877 1213
2885 1222
2889 1222
2898 1222
2910 1226
2914 1226
2927 1234
2935 1234
2948 1239
2961 1239
2969 1247
2973 1247
2982 1251
2990 1251
2994 1260
3003 1268
3007 1268
3007 1272
3015 1272
3015 1281
3007 1285
3003 1285
2994 1285
2990 1285
2982 1281
2973 1272
2969 1272
2961 1268
2956 1260
2948 1251
2948 1247
2944 1239
2944 1234
2944 1226
2935 1222
2944 1222
2944 1213
2944 1205
2948 1205
2956 1201
2961 1201
2969 1192
2973 1192
2990 1192
2994 1192
3003 1192
3015 1192
3019 1192
3028 1192
3036 1192
3040 1192
3049 1201
3053 1201
3061 1201
3061 1205
3053 1205
3053 1213
3049 1213
3040 1222
.PEN_UP

.PEN_DOWN
260 819
247 814
247 806
239 806
239 814
247 814
256 819
260 827
260 831
268 840
273 844
281 852
285 861
294 865
298 873
306 877
315 886
319 890
319 898
327 903
331 911
340 919
340 924
344 932
352 936
361 936
361 945
352 945
344 936
340 932
331 924
327 919
319 911
319 903
315 898
315 890
306 886
298 877
294 873
285 865
281 861
281 852
273 844
273 840
268 831
268 827
268 819
268 814
260 806
268 806
268 798
273 798
273 806
281 806
285 806
294 814
306 819
319 819
327 827
331 831
340 840
352 844
361 861
373 865
378 873
386 877
390 886
399 890
407 898
407 911
411 911
411 919
420 924
420 932
420 936
420 945
420 949
411 945
411 936
407 936
407 932
399 932
399 924
390 919
390 911
386 903
378 898
373 890
365 886
365 877
361 873
352 865
352 861
344 861
340 852
340 844
331 840
331 831
327 827
327 819
319 814
319 806
327 814
331 814
331 819
340 819
344 827
352 831
361 840
365 844
373 844
378 852
386 852
390 861
399 861
407 861
407 852
399 852
399 844
399 840
390 840
390 831
390 827
390 819
390 814
399 814
399 806
407 806
411 806
420 806
424 806
432 806
436 814
445 814
457 819
466 819
470 827
478 827
478 831
483 840
491 840
495 844
495 852
504 861
504 865
512 873
512 877
512 886
504 886
495 886
491 886
483 886
483 877
478 877
478 873
470 873
470 865
466 865
457 861
457 852
449 852
449 844
449 840
445 840
445 831
445 827
445 819
449 819
457 814
466 814
470 814
478 806
483 806
491 806
495 814
504 814
512 814
516 814
525 814
529 814
537 814
541 819
550 819
558 819
558 827
558 831
558 840
550 840
550 844
.PEN_UP
.PEN_DOWN
285 919
281 919
285 924
294 924
298 924
306 924
315 924
319 924
331 924
344 924
352 932
365 932
378 932
386 932
390 932
407 936
411 936
420 936
424 936
432 936
436 945
445 945
449 945
449 949
.PEN_UP

.PEN_DOWN
2356 831
2343 814
2339 814
2343 814
2343 819
2352 819
2356 827
2364 831
2368 840
2377 844
2385 852
2389 861
2398 865
2410 873
2415 873
2423 877
2436 886
2444 890
2448 898
2457 903
2457 911
2461 919
2469 924
2469 932
2469 936
2461 936
2457 936
2448 936
2448 932
2444 932
2436 924
2436 919
2431 919
2431 911
2423 911
2423 903
2415 898
2410 890
2402 886
2402 877
2398 873
2389 865
2389 861
2385 852
2377 844
2377 840
2368 840
2368 831
2368 827
2364 819
2364 814
2368 814
2377 814
2385 814
2389 814
2398 819
2402 819
2410 827
2415 831
2423 840
2431 844
2444 852
2448 861
2457 865
2461 873
2473 877
2482 886
2490 890
2494 898
2503 903
2507 911
2507 919
2515 919
2515 924
2507 924
2507 919
2503 919
2494 911
2490 903
2490 898
2482 898
2473 890
2469 886
2469 877
2461 877
2461 873
2457 873
2457 865
2448 861
2444 852
2444 844
2436 844
2436 840
2431 840
2431 831
2431 827
2423 827
2423 819
2431 819
2436 819
2436 827
2444 827
2444 831
2448 831
2457 831
2457 840
2461 840
2469 840
2469 844
2473 844
2482 844
2490 844
2494 844
2494 840
2494 831
2494 827
2490 827
2490 819
2490 814
2494 814
2503 814
2507 814
2515 814
2520 814
2536 814
2541 814
2549 814
2553 814
2566 814
2574 819
2583 819
2587 827
2595 831
2599 831
2608 840
2612 844
2620 844
2620 852
2625 861
2625 865
2625 873
2625 877
2625 886
2625 890
2620 890
2612 890
2608 890
2599 886
2595 877
2587 873
2583 873
2574 865
2574 861
2566 861
2566 852
2562 852
2562 844
2553 840
2553 831
2553 827
2562 819
2566 819
2574 819
2583 819
2587 819
2595 819
2599 827
2608 827
2612 827
2620 831
2625 831
2641 831
2646 840
2654 840
2658 844
2667 852
2671 852
2671 861
2679 861
2688 865
2688 873
2692 873
2692 877
2700 877
2692 877
2692 873
2688 873
2688 865
2679 865
2679 861
2679 852
2671 852
2671 844
2667 840
2667 831
2671 831
2679 831
2688 831
2692 831
2700 840
2704 840
2713 840
2713 844
2717 844
2725 852
2734 852
2746 852
2751 861
2759 861
2763 861
2772 861
2776 861
2776 852
2776 844
2776 840
2776 831
2776 827
2772 819
2772 814
2763 798
2763 793
2759 781
2751 772
2746 760
2746 747
2738 739
2734 726
2725 714
2717 709
2713 701
2713 688
2704 680
2700 676
2692 667
2688 663
2679 655
2671 655
2671 663
2667 663
2667 667
2658 676
2667 680
2667 688
2667 693
2671 701
2671 714
2679 722
2688 735
2692 739
2704 751
2713 760
2717 772
2725 781
2738 793
2746 798
2751 806
2759 814
2763 819
2772 827
2772 831
2776 840
2776 844
2776 852
2772 861
2763 861
.PEN_UP
.PEN_DOWN
2368 898
2368 903
2377 903
2385 903
2389 903
2398 903
2402 903
2410 903
2423 903
2431 903
2444 903
2457 903
2461 903
2473 903
2482 903
2494 903
2503 903
2507 903
2515 911
2520 911
2528 911
2536 911
2536 919
2541 919
2549 919
2541 924
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
2528 2436
2553 2473
2562 2482
2562 2490
2562 2482
2553 2482
2553 2473
2549 2469
2541 2461
2541 2457
2536 2448
2528 2444
2528 2431
2520 2423
2515 2415
2515 2402
2507 2398
2503 2389
2503 2385
2494 2377
2494 2368
2490 2364
2490 2356
2490 2352
2482 2352
2490 2356
2490 2364
2494 2368
2494 2377
2503 2385
2507 2389
2515 2398
2520 2410
2528 2415
2536 2423
2541 2431
2549 2436
2553 2444
2553 2448
2562 2457
2566 2457
2574 2461
2583 2469
2587 2473
2587 2482
2595 2482
2595 2490
2587 2482
2587 2473
2583 2473
2583 2469
2583 2461
2574 2457
2574 2448
2566 2448
2566 2444
2562 2436
2562 2431
2553 2423
2549 2415
2549 2410
2541 2398
2536 2389
2536 2385
2528 2377
2528 2368
2520 2364
2520 2356
2515 2356
2515 2352
2515 2356
2520 2356
2520 2364
2520 2368
2528 2368
2528 2377
2536 2377
2541 2385
2549 2389
2553 2389
2553 2398
2562 2398
2566 2398
2574 2398
2574 2389
2566 2385
2566 2377
2566 2368
2562 2364
2562 2356
2562 2352
2566 2352
2574 2352
2574 2343
2583 2352
2587 2352
2595 2352
2599 2352
2608 2356
2612 2356
2625 2356
2633 2364
2641 2368
2646 2368
2654 2377
2658 2385
2667 2389
2671 2389
2671 2398
2679 2398
2688 2402
2692 2410
2692 2415
2700 2415
2692 2415
2688 2415
2688 2410
2679 2410
2679 2402
2671 2402
2671 2398
2667 2398
2667 2389
2658 2389
2654 2385
2654 2377
2646 2377
2646 2368
2646 2364
2646 2356
2646 2352
2654 2352
2658 2352
2667 2352
2671 2356
2679 2356
2688 2356
2688 2364
2692 2364
2700 2368
2700 2377
2700 2385
2704 2389
2704 2398
2700 2402
2692 2410
2688 2410
2679 2415
2667 2423
2658 2423
2654 2431
2658 2431
2667 2431
2671 2431
2679 2431
2688 2431
2692 2431
2700 2431
2704 2431
2713 2431
2725 2436
2734 2436
2738 2436
2751 2436
2759 2436
2763 2436
2772 2436
2776 2436
2784 2444
2793 2444
2793 2436
2784 2436
2784 2431
2776 2431
2776 2423
2772 2423
2772 2415
2763 2415
2763 2410
2759 2410
2759 2402
2759 2398
2751 2398
2751 2389
2746 2389
2751 2385
2751 2377
2759 2377
2763 2377
2772 2377
2776 2377
2776 2385
2784 2385
2793 2385
2797 2389
2805 2389
2809 2389
2818 2398
2822 2402
2830 2410
2839 2410
2843 2415
2851 2423
2856 2431
2864 2436
2868 2444
2877 2444
2868 2444
2864 2444
2864 2436
2856 2436
2856 2431
2856 2423
2851 2423
2843 2415
2843 2410
2839 2410
2839 2402
2830 2398
2830 2389
2830 2385
2822 2385
2830 2377
2839 2377
2843 2377
2851 2385
2856 2385
2864 2385
2868 2389
2877 2389
2885 2398
2889 2402
2898 2402
2902 2410
2910 2415
2914 2423
2923 2431
2927 2436
2935 2444
2944 2444
2944 2448
2948 2457
2948 2461
2944 2461
2944 2457
2935 2457
2935 2448
2935 2444
2935 2436
2935 2431
2944 2423
2948 2415
2948 2410
2956 2402
2961 2398
2961 2389
2969 2389
2973 2385
2973 2377
2973 2368
2969 2368
2969 2364
2961 2364
2956 2364
2948 2368
2944 2368
2935 2368
2927 2368
2923 2368
2923 2377
2914 2377
2910 2377
2902 2377
2902 2385
.PEN_UP
.PEN_DOWN
2507 2436
2503 2436
2507 2436
2515 2436
2520 2436
2520 2444
2528 2444
2536 2444
2541 2444
2549 2444
2553 2448
2562 2448
2566 2448
2574 2448
2583 2448
2587 2457
2595 2457
2599 2457
2608 2457
2612 2457
2620 2457
.PEN_UP
.PEN_DOWN
3066 2398
3074 2410
3078 2410
3078 2415
3087 2423
3087 2431
3095 2436
3095 2444
3099 2448
3099 2457
3099 2461
3099 2469
3095 2469
3095 2473
3087 2473
3078 2473
3074 2473
3066 2469
3061 2469
3053 2461
3049 2461
3040 2457
3036 2448
3028 2444
3019 2436
3015 2431
3015 2423
3007 2423
3007 2415
3007 2410
3003 2410
3003 2402
3007 2402
3007 2398
3015 2398
3019 2398
3028 2398
3036 2398
3036 2402
3040 2402
3049 2410
3053 2410
3061 2415
3066 2415
3066 2423
3074 2423
3074 2431
3074 2423
3066 2423
3066 2415
3061 2415
3061 2410
3053 2410
3053 2402
3053 2398
3049 2389
3049 2385
3040 2385
3040 2377
3040 2368
3049 2368
3053 2368
3061 2368
3061 2377
3066 2377
3074 2377
3078 2385
3087 2385
3087 2389
3095 2389
3099 2389
3108 2398
3112 2398
3112 2402
3120 2402
3124 2410
3133 2415
3141 2415
3141 2423
3145 2423
3145 2431
3145 2423
3145 2415
3145 2410
3141 2402
3141 2398
3141 2389
3133 2389
3133 2385
3133 2389
3141 2389
3145 2389
3145 2398
3154 2398
3158 2402
3166 2402
3166 2410
3171 2410
3179 2415
3183 2415
3183 2423
3192 2423
3200 2423
3204 2431
3213 2431
3213 2423
3213 2415
3213 2410
3204 2402
3204 2398
3204 2389
3204 2385
3213 2385
3213 2377
3217 2377
3225 2377
3229 2368
3238 2368
3238 2377
3246 2377
3250 2377
3259 2377
3259 2385
3263 2385
3271 2385
3271 2389
3276 2389
3284 2389
3292 2389
3292 2398
3297 2398
3305 2398
3309 2398
3309 2389
3318 2389
3322 2389
3330 2389
3334 2389
3334 2398
3343 2398
3351 2402
3355 2402
3364 2410
3364 2415
3368 2423
3368 2431
3368 2436
3364 2436
3364 2444
3355 2444
3351 2444
3343 2444
3334 2444
3334 2436
3322 2436
3318 2436
3309 2436
3305 2431
3297 2431
3297 2423
3292 2423
3284 2423
3276 2415
3271 2410
3263 2402
3259 2402
3259 2398
3250 2389
3250 2385
3250 2377
3259 2377
3263 2377
3271 2377
3276 2377
3284 2385
3292 2385
3297 2389
3305 2389
3309 2389
3318 2398
3330 2402
3334 2410
3343 2415
3351 2423
3364 2431
3368 2436
3376 2444
3381 2448
3389 2457
3389 2461
3397 2469
3402 2469
3410 2473
3410 2482
3414 2482
3414 2490
3414 2494
3414 2490
3410 2490
3410 2482
3410 2473
3402 2473
3402 2469
3397 2461
3389 2457
3389 2448
3381 2444
3381 2436
3376 2431
3376 2423
3368 2415
3368 2410
3368 2402
3368 2398
3368 2389
3368 2385
3376 2385
3376 2377
3381 2377
3389 2377
3397 2377
3402 2377
3410 2377
3414 2377
3423 2377
3427 2377
3435 2377
3435 2385
3444 2385
3448 2385
3444 2385
3435 2389
.PEN_UP

.PEN_DOWN
285 2083
306 2112
306 2121
315 2121
306 2129
298 2121
298 2112
294 2112
294 2108
294 2100
285 2095
285 2087
281 2083
281 2074
273 2066
273 2053
268 2049
268 2041
260 2037
260 2024
256 2016
256 2007
256 2003
247 1995
247 1990
239 1990
239 1982
239 1978
239 1969
235 1961
239 1969
239 1978
247 1982
256 2003
256 2007
260 2016
268 2024
268 2028
273 2037
281 2049
285 2053
294 2062
294 2066
298 2074
306 2083
306 2087
315 2095
319 2100
319 2108
327 2112
327 2108
319 2108
319 2100
319 2095
319 2087
315 2087
315 2083
306 2074
306 2066
298 2062
298 2053
294 2049
294 2041
285 2041
285 2037
285 2028
281 2024
281 2016
281 2007
273 2003
273 1995
268 1990
268 1982
268 1978
260 1969
268 1978
268 1982
273 1990
281 1995
281 2003
285 2007
294 2016
294 2024
298 2028
298 2037
306 2037
306 2041
315 2041
315 2049
319 2049
319 2041
319 2037
319 2028
319 2024
319 2016
319 2007
319 2003
319 1995
319 1990
319 1982
319 1978
319 1969
319 1961
327 1961
327 1957
331 1961
340 1961
344 1969
352 1978
361 1982
365 1990
373 1990
378 1995
386 2003
386 2007
390 2016
399 2024
407 2028
411 2041
420 2049
420 2053
424 2062
432 2066
432 2074
432 2083
436 2083
436 2087
436 2095
436 2087
436 2095
432 2095
432 2087
432 2095
432 2087
424 2087
424 2083
420 2083
411 2074
411 2066
407 2066
407 2062
407 2053
411 2053
411 2049
411 2041
420 2041
424 2037
424 2028
432 2028
432 2024
436 2016
436 2007
436 2003
436 1995
436 1990
436 1982
445 1982
449 1982
457 1990
466 1990
470 1995
478 1995
483 2003
491 2007
495 2007
504 2007
512 2016
516 2024
525 2028
529 2037
537 2041
541 2041
550 2049
558 2053
558 2062
562 2062
562 2066
571 2074
571 2083
571 2087
562 2087
562 2083
558 2083
558 2074
550 2074
541 2066
537 2066
529 2062
525 2053
516 2049
512 2041
512 2037
504 2028
504 2024
504 2016
504 2007
512 2007
512 2003
516 2003
525 2003
529 2003
537 2003
541 2003
558 2007
562 2007
571 2007
575 2016
583 2024
588 2024
596 2028
600 2037
609 2037
617 2041
621 2049
630 2053
630 2062
634 2062
634 2066
634 2074
642 2083
642 2087
634 2087
634 2095
630 2095
630 2087
621 2087
617 2083
609 2074
600 2066
596 2062
596 2053
588 2053
588 2049
588 2041
583 2037
583 2028
583 2024
583 2016
588 2016
588 2007
596 2007
596 2003
600 2003
609 2003
617 2003
621 2003
630 2003
634 2003
642 2003
646 2003
655 2007
663 2007
667 2007
676 2007
680 2007
688 2016
693 2024
693 2028
688 2028
.PEN_UP
.PEN_DOWN
260 2062
268 2062
281 2062
285 2066
294 2066
298 2066
306 2066
315 2074
319 2074
327 2074
331 2074
340 2074
344 2083
352 2083
361 2083
365 2083
361 2083
.PEN_UP

.PEN_DOWN
2461 1995
2448 1978
2448 1982
2448 1990
2457 1990
2457 1995
2461 2003
2461 2007
2469 2024
2473 2028
2482 2037
2490 2041
2494 2049
2503 2053
2507 2066
2520 2074
2520 2083
2528 2087
2541 2095
2549 2100
2553 2112
2562 2112
2562 2121
2566 2121
2574 2129
2574 2133
2583 2133
2583 2142
2574 2142
2566 2142
2562 2142
2562 2133
2553 2133
2549 2129
2549 2121
2541 2121
2536 2121
2528 2108
2520 2108
2520 2100
2515 2095
2507 2087
2503 2083
2503 2074
2494 2066
2490 2062
2482 2053
2482 2049
2473 2041
2473 2037
2469 2028
2469 2024
2461 2024
2461 2016
2461 2007
2461 2003
2461 1995
2461 1990
2469 1990
2473 1990
2482 1990
2490 1995
2494 2003
2503 2003
2507 2007
2515 2016
2520 2024
2528 2028
2536 2037
2541 2041
2549 2041
2553 2049
2562 2053
2562 2062
2566 2062
2574 2066
2574 2074
2574 2066
2566 2066
2566 2062
2562 2062
2562 2053
2553 2053
2549 2049
2541 2041
2541 2037
2536 2028
2528 2024
2528 2016
2528 2007
2520 2007
2520 2003
2520 1995
2520 1990
2520 1982
2528 1982
2536 1982
2541 1990
2549 1990
2553 1990
2562 2003
2566 2003
2574 2007
2583 2016
2587 2016
2599 2024
2608 2028
2612 2037
2625 2041
2633 2041
2641 2049
2646 2049
2654 2053
2658 2062
2667 2062
2667 2053
2667 2049
2658 2049
2658 2041
2654 2041
2654 2037
2646 2028
2646 2024
2641 2016
2641 2007
2633 2007
2633 2003
2625 1995
2625 1990
2620 1990
2625 1990
2625 1995
2633 2003
2641 2007
2646 2016
2654 2024
2658 2028
2667 2037
2671 2037
2679 2041
2692 2041
2700 2049
2704 2049
2713 2049
2717 2049
2725 2049
2725 2041
2725 2037
2725 2028
2717 2024
2717 2016
2713 2016
2713 2007
2704 2003
2700 1995
2692 1990
2700 1995
2704 2003
2713 2007
2717 2016
2725 2024
2734 2028
2738 2037
2746 2037
2751 2041
2759 2041
2763 2049
2772 2049
2776 2053
2784 2053
2793 2049
2793 2041
2793 2037
2784 2028
2784 2024
2784 2016
2776 2007
2776 2003
2776 1995
2776 1990
2776 1982
2784 1982
2784 1978
2793 1978
2797 1978
2805 1978
2809 1978
2818 1978
2822 1978
2830 1978
2839 1982
2843 1982
2851 1990
2864 1990
2868 1995
2877 2003
2889 2007
2898 2007
2902 2016
2910 2024
2910 2028
2914 2037
2923 2041
2923 2049
2927 2053
2935 2062
2935 2066
2927 2066
2923 2066
2914 2066
2910 2062
2902 2053
2902 2049
2898 2041
2889 2041
2889 2037
2885 2028
2885 2024
2877 2016
2868 2007
2868 2003
2868 1995
2868 1990
2868 1982
2877 1978
2885 1978
2885 1969
2889 1969
2898 1969
2902 1969
2910 1969
2914 1969
2923 1969
2927 1969
2944 1969
2948 1978
2956 1978
2961 1978
2969 1978
2969 1982
2973 1990
2982 1990
2982 1995
2982 2003
2973 2003
.PEN_UP
.PEN_DOWN
2457 2095
2457 2100
2461 2100
2469 2100
2473 2100
2482 2100
2490 2108
2494 2108
2503 2108
2507 2108
2515 2108
2520 2108
2528 2112
2536 2108
2541 2112
2549 2112
2553 2112
2562 2112
2566 2112
2574 2121
2583 2121
2587 2121
2595 2121
2599 2129
2608 2129
.PEN_UP
.PEN_DOWN
2641 2142
2654 2146
2654 2154
2654 2146
2646 2146
2641 2146
.PEN_UP

.PEN_DOWN
260 1596
247 1587
247 1596
256 1600
256 1608
260 1612
260 1621
268 1629
273 1633
281 1642
281 1654
285 1659
294 1667
298 1680
306 1688
315 1692
319 1701
327 1705
327 1713
331 1722
340 1722
340 1726
340 1734
344 1734
344 1738
340 1738
340 1747
340 1738
331 1738
327 1734
327 1726
319 1726
319 1722
319 1713
315 1705
306 1701
306 1692
298 1688
298 1680
294 1675
285 1659
281 1646
281 1642
273 1633
268 1629
268 1621
260 1612
260 1608
260 1600
260 1596
260 1587
260 1583
268 1575
273 1575
281 1583
285 1583
294 1583
298 1587
306 1587
315 1596
319 1596
327 1600
331 1600
340 1608
340 1612
344 1612
352 1621
361 1629
365 1629
365 1633
365 1642
361 1633
352 1633
344 1629
340 1621
340 1612
331 1612
331 1608
327 1600
327 1596
327 1587
327 1583
331 1583
340 1583
344 1587
352 1587
361 1596
365 1596
365 1600
373 1608
378 1612
386 1621
390 1629
390 1633
390 1642
399 1642
399 1646
399 1654
390 1654
386 1659
378 1659
373 1659
365 1659
361 1654
352 1646
352 1642
344 1633
352 1633
361 1629
365 1629
365 1621
373 1621
378 1621
386 1621
390 1621
399 1621
407 1621
411 1629
420 1629
424 1633
424 1642
420 1646
411 1654
.PEN_UP
.PEN_DOWN
285 1688
281 1692
285 1692
294 1692
298 1701
306 1701
319 1701
331 1701
340 1701
344 1705
352 1705
361 1705
365 1705
373 1705
378 1705
386 1705
386 1713
386 1705
390 1713
399 1713
399 1722
.PEN_UP

.PEN_DOWN
2364 1575
2356 1570
2352 1570
2356 1570
2356 1575
2364 1575
2368 1583
2377 1587
2385 1596
2389 1600
2398 1612
2402 1621
2410 1629
2423 1633
2431 1646
2436 1654
2444 1667
2448 1675
2457 1680
2457 1688
2461 1692
2469 1701
2473 1705
2473 1713
2482 1722
2482 1726
2482 1734
2482 1738
2473 1738
2473 1734
2473 1726
2469 1726
2469 1722
2461 1713
2457 1705
2457 1701
2448 1692
2444 1688
2436 1680
2431 1675
2431 1667
2423 1659
2415 1654
2415 1646
2410 1642
2410 1633
2402 1629
2398 1621
2398 1612
2398 1608
2389 1600
2389 1596
2389 1587
2389 1583
2398 1575
2402 1575
2402 1583
2410 1583
2415 1583
2423 1587
2431 1596
2436 1596
2444 1600
2448 1600
2448 1608
2457 1612
2461 1612
2469 1621
2473 1629
2482 1629
2482 1633
2482 1629
2473 1629
2469 1629
2461 1629
2461 1621
2461 1612
2457 1612
2457 1608
2448 1600
2448 1596
2444 1596
2444 1587
2444 1583
2436 1583
2436 1575
2444 1575
2448 1575
2457 1575
2461 1575
2461 1583
2469 1583
2473 1583
2473 1587
2482 1587
2490 1587
2490 1596
2494 1596
2503 1596
2503 1600
2507 1600
2515 1600
2507 1600
2507 1596
2507 1587
2503 1587
2503 1583
2503 1575
2503 1570
2507 1570
2515 1570
2520 1570
2528 1570
2536 1575
2541 1575
2541 1583
2549 1583
2549 1587
2549 1596
2549 1600
2549 1608
2541 1608
2541 1612
2541 1621
2536 1621
2536 1629
2528 1629
2520 1633
2528 1633
2536 1633
2541 1633
2549 1633
2553 1633
2562 1629
2566 1629
2574 1629
2583 1629
2595 1629
2599 1629
2612 1629
2625 1629
2633 1629
2641 1629
2654 1633
2658 1633
2667 1633
2671 1633
2679 1642
2688 1642
2692 1646
2692 1654
2692 1659
2692 1654
2692 1659
2688 1659
2679 1659
2671 1659
2671 1654
2667 1654
2658 1646
2654 1646
2646 1642
2646 1633
2641 1633
2641 1629
2633 1629
2625 1629
2625 1621
2620 1621
2620 1612
2620 1608
2612 1608
2612 1600
2620 1596
2625 1596
2633 1587
2641 1587
2646 1587
2654 1596
2658 1596
2671 1596
2679 1600
2692 1600
2700 1608
2713 1612
2717 1621
2734 1629
2738 1629
2751 1633
2763 1642
2776 1646
2784 1654
2797 1659
2805 1667
2818 1675
2822 1688
2839 1688
2843 1692
2843 1701
2851 1705
2856 1713
2864 1722
2868 1726
2868 1734
2877 1734
2877 1738
2868 1747
2864 1738
2856 1738
2851 1738
2851 1734
2843 1734
2839 1726
2830 1722
2822 1713
2818 1705
2809 1701
2805 1692
2797 1688
2793 1680
2776 1675
2776 1667
2772 1659
2763 1654
2759 1646
2751 1642
2746 1633
2738 1629
2734 1621
2734 1612
2725 1608
2725 1600
2725 1596
2725 1587
2725 1583
2734 1583
2738 1583
2746 1583
2751 1583
2763 1583
2772 1587
2776 1587
2784 1596
2793 1600
2805 1600
2809 1608
2818 1612
2830 1612
2839 1621
2843 1629
2851 1629
2856 1629
2864 1633
2864 1642
