.WRITER_ID	rkp
3003 1142
2994 1134
2994 1129
2990 1121
2982 1117
2982 1108
2973 1100
2969 1100
2969 1096
2961 1096
2961 1087
2956 1087
2948 1087
2944 1087
.PEN_UP
.PEN_DOWN
3074 1159
3061 1167
3053 1159
3049 1159
3049 1155
3040 1155
3040 1146
3036 1146
3036 1142
3028 1142
3019 1134
3015 1129
3015 1121
3007 1117
3015 1117
3015 1108
3019 1108
3028 1108
3028 1117
3036 1117
3036 1121
3040 1121
3049 1121
3049 1129
3053 1129
3053 1134
3061 1134
3061 1142
3066 1142
3066 1146
3066 1155
3061 1146
3053 1142
3053 1134
3049 1134
3049 1129
3049 1121
3049 1117
3049 1108
3053 1100
3061 1100
3066 1100
3074 1108
3078 1108
3087 1117
3095 1121
3099 1121
3099 1129
3108 1129
3112 1134
3120 1134
3120 1142
3124 1142
3124 1134
3124 1129
3124 1121
3124 1117
3124 1108
3124 1100
3124 1096
3124 1100
3133 1108
3133 1117
3133 1121
3141 1121
3141 1129
3141 1134
3141 1142
3145 1142
3145 1146
3154 1155
3154 1159
3158 1167
3166 1167
3166 1176
3171 1176
3179 1176
3183 1180
3192 1180
3200 1180
3204 1180
3213 1188
3217 1188
3225 1188
3229 1188
3238 1188
3246 1188
3250 1192
3250 1188
3246 1188
3246 1180
3238 1180
3238 1176
3229 1176
3225 1167
3217 1159
3213 1159
3213 1155
3204 1146
3200 1146
3200 1142
3192 1142
3192 1134
3183 1129
3183 1121
3183 1117
3192 1117
3200 1117
3204 1117
3204 1121
3213 1121
3217 1129
3225 1129
3225 1134
3229 1142
3238 1142
3238 1146
3246 1155
3250 1159
3259 1167
3259 1176
3259 1180
3250 1180
3246 1176
3246 1167
3238 1167
3238 1159
3238 1155
3229 1146
3229 1142
3229 1134
3229 1129
3238 1121
3238 1117
3246 1117
3250 1117
3259 1117
3263 1117
3263 1121
3271 1121
3276 1129
3276 1134
3284 1134
3292 1142
3297 1146
3297 1155
3305 1159
3309 1167
3318 1176
3318 1188
3322 1192
3330 1201
3330 1205
3334 1213
3334 1222
3343 1226
3343 1234
3351 1239
3351 1247
3351 1251
3351 1260
3351 1251
3343 1251
3343 1247
3334 1239
3334 1234
3330 1226
3330 1222
3322 1213
3322 1205
3318 1201
3318 1192
3318 1188
3309 1180
3309 1167
3309 1159
3309 1155
3305 1146
3305 1142
3305 1134
3305 1129
3309 1121
3318 1117
3322 1117
3330 1117
3334 1117
3334 1121
3343 1121
3343 1129
3351 1129
3355 1134
3364 1142
3364 1146
3368 1146
3368 1155
3368 1146
3364 1146
3364 1142
3364 1134
3364 1129
3364 1121
3364 1117
3368 1117
3376 1117
.PEN_UP
.PEN_DOWN
3397 1213
3410 1234
3414 1226
.PEN_UP
.PEN_DOWN
3456 1167
3456 1176
3448 1176
3444 1176
3444 1167
3435 1167
3435 1159
3427 1159
3423 1159
3423 1155
3414 1155
3414 1146
3410 1146
3410 1142
3402 1142
3402 1134
3397 1129
3397 1121
3397 1117
3397 1108
3397 1100
3402 1100
3410 1100
3414 1100
3423 1100
3427 1100
3435 1108
3444 1108
3444 1117
3448 1117
3456 1121
3456 1129
3460 1129
3460 1134
3460 1142
3460 1146
3460 1155
3456 1159
3448 1159
3444 1159
3435 1159
3444 1159
3448 1159
3456 1159
3460 1159
3460 1167
3469 1167
3473 1167
3481 1167
3486 1167
3494 1176
3502 1176
3507 1176
3507 1167
3515 1167
3515 1159
3515 1155
3507 1146
3507 1142
3507 1134
3502 1134
3502 1129
3502 1121
3502 1117
3507 1117
3507 1121
3515 1121
3519 1129
3528 1134
3532 1134
3532 1142
3540 1142
3540 1146
3549 1146
3553 1146
3553 1155
3561 1155
3565 1155
3574 1155
3574 1146
3574 1142
3574 1134
3574 1129
3574 1121
3565 1117
3565 1108
.PEN_UP
.PEN_DOWN
3263 1226
3263 1222
3271 1222
3276 1213
3284 1213
3292 1213
3297 1213
3305 1213
3309 1213
3318 1213
3322 1213
3330 1213
3334 1213
3343 1222
3351 1222
3355 1222
3364 1222
.PEN_UP

.PEN_DOWN
226 2713
226 2717
226 2713
222 2713
214 2713
210 2704
201 2704
201 2700
193 2700
189 2700
189 2692
180 2692
180 2688
176 2688
168 2679
168 2671
163 2671
163 2667
163 2658
168 2658
176 2658
180 2658
189 2658
193 2658
193 2654
201 2654
210 2654
210 2646
214 2646
214 2641
222 2641
222 2633
222 2625
214 2625
214 2620
210 2620
210 2612
201 2612
193 2608
189 2608
180 2608
176 2608
176 2599
168 2599
168 2608
176 2608
180 2608
189 2608
189 2612
193 2612
201 2612
210 2620
214 2620
222 2620
226 2625
239 2625
247 2633
256 2633
256 2641
268 2641
273 2646
281 2646
285 2654
294 2658
298 2658
306 2667
315 2667
319 2671
319 2679
327 2679
327 2688
331 2688
331 2692
340 2700
340 2704
331 2704
327 2704
319 2700
315 2692
306 2688
306 2679
298 2679
298 2671
294 2667
294 2658
294 2654
294 2646
294 2641
298 2633
306 2625
315 2625
319 2625
327 2625
331 2625
340 2633
344 2633
352 2641
361 2641
361 2646
365 2646
373 2654
373 2658
378 2658
386 2667
386 2671
390 2679
399 2688
399 2692
399 2688
399 2679
390 2679
390 2671
390 2667
390 2658
390 2654
386 2646
386 2641
386 2633
386 2625
386 2612
378 2608
378 2599
378 2595
378 2583
378 2574
373 2566
373 2553
373 2549
373 2541
373 2536
373 2528
365 2520
365 2515
365 2520
365 2528
365 2536
365 2541
365 2553
373 2553
373 2566
373 2574
373 2587
373 2595
378 2608
378 2612
386 2620
386 2633
386 2641
386 2646
390 2658
390 2667
399 2671
407 2679
411 2688
420 2692
424 2692
432 2692
432 2688
436 2688
436 2679
436 2671
436 2667
436 2658
432 2654
432 2646
432 2641
424 2633
424 2625
420 2620
411 2620
411 2612
407 2612
399 2612
390 2612
.PEN_UP
.PEN_DOWN
445 2641
445 2625
449 2625
449 2633
457 2633
457 2641
466 2646
466 2654
470 2654
478 2658
478 2667
483 2671
491 2679
491 2692
495 2700
504 2704
512 2713
512 2725
516 2734
516 2746
525 2751
529 2759
529 2763
537 2772
537 2776
537 2784
541 2793
541 2797
541 2805
541 2809
537 2805
537 2797
529 2793
529 2784
525 2776
516 2772
516 2759
516 2751
512 2738
512 2734
504 2717
504 2713
504 2704
504 2692
495 2688
495 2671
495 2667
495 2658
495 2654
504 2641
504 2633
512 2625
516 2620
525 2620
529 2620
537 2620
541 2620
550 2625
558 2625
562 2633
571 2633
575 2641
575 2646
583 2646
588 2654
596 2658
596 2667
600 2671
609 2679
609 2688
617 2692
617 2700
617 2704
617 2713
609 2713
609 2717
600 2713
596 2713
596 2704
588 2704
588 2700
583 2692
583 2688
583 2679
575 2671
575 2667
575 2658
575 2654
575 2646
575 2641
583 2641
583 2633
588 2633
596 2633
596 2625
600 2625
609 2625
617 2625
617 2633
621 2633
630 2641
634 2641
642 2646
646 2654
655 2658
663 2658
663 2667
667 2671
676 2671
676 2679
680 2688
688 2692
693 2700
693 2704
693 2700
693 2692
693 2688
693 2679
688 2671
688 2667
688 2658
693 2658
701 2658
709 2658
709 2667
714 2667
714 2671
722 2671
726 2679
735 2688
739 2688
739 2679
735 2679
735 2671
735 2667
735 2658
726 2658
726 2654
726 2646
735 2646
739 2646
747 2646
747 2654
751 2654
760 2654
760 2658
768 2658
772 2667
781 2671
785 2671
793 2679
798 2679
806 2679
806 2671
806 2667
806 2658
806 2654
806 2646
806 2641
806 2633
814 2633
819 2633
827 2633
827 2641
831 2641
840 2646
844 2654
852 2658
861 2667
865 2671
873 2688
873 2692
877 2700
886 2704
890 2713
898 2725
898 2734
903 2738
911 2746
911 2751
919 2759
919 2763
924 2772
932 2776
932 2784
932 2776
924 2776
924 2772
924 2763
919 2759
919 2751
911 2746
911 2738
903 2734
903 2725
898 2713
898 2704
898 2700
898 2692
890 2679
890 2671
890 2667
886 2658
886 2654
886 2646
890 2641
890 2633
898 2633
903 2633
911 2633
919 2641
924 2641
924 2646
932 2654
936 2658
945 2667
945 2671
945 2679
945 2688
945 2692
945 2700
936 2700
932 2700
924 2700
919 2700
911 2700
903 2700
898 2700
898 2692
.PEN_UP
.PEN_DOWN
957 2658
957 2654
966 2654
970 2654
978 2654
982 2658
991 2658
995 2658
995 2667
1003 2667
1012 2671
1016 2679
1024 2688
1029 2692
1029 2700
1029 2704
1029 2713
1024 2713
1016 2704
1012 2704
1012 2700
1003 2700
995 2692
991 2688
991 2679
982 2671
982 2667
978 2667
978 2658
978 2654
978 2646
982 2646
991 2646
995 2646
1003 2646
1012 2646
1016 2654
1024 2654
1029 2658
1037 2658
1041 2658
1050 2667
1054 2671
1062 2671
1071 2679
1075 2679
1075 2688
1083 2688
1087 2692
1096 2692
1096 2688
1096 2679
1096 2671
1096 2667
1087 2658
1087 2654
1087 2646
1087 2641
1087 2633
1087 2641
1087 2646
1096 2646
1096 2654
1096 2658
1100 2658
1100 2667
1100 2671
1108 2671
1108 2679
1117 2688
1117 2692
1121 2692
1129 2692
1129 2700
1134 2700
1142 2700
1146 2704
1155 2704
1159 2704
1167 2704
1167 2713
1176 2713
.PEN_UP
.PEN_DOWN
466 2751
449 2746
449 2738
457 2738
466 2738
470 2738
478 2738
483 2738
491 2738
504 2738
512 2738
516 2746
529 2746
537 2746
550 2746
558 2746
571 2751
575 2751
583 2751
596 2751
609 2751
617 2751
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
3040 2692
3049 2700
3040 2700
3036 2692
3028 2692
3028 2688
3019 2688
3015 2679
3015 2671
3015 2667
3019 2667
3019 2658
3028 2658
3028 2654
3036 2654
3036 2646
3040 2646
3040 2641
3040 2633
3040 2625
3036 2625
3036 2620
3028 2620
3028 2612
3019 2612
3015 2608
3007 2608
3015 2608
3019 2612
3028 2612
3036 2612
3036 2620
3040 2620
3049 2620
3053 2620
3061 2625
3066 2633
3074 2633
3078 2641
3087 2641
3095 2646
3099 2646
3099 2654
3108 2654
3112 2658
3120 2658
3120 2667
3124 2667
3124 2671
3133 2671
3133 2679
3141 2679
3141 2688
3141 2692
3133 2692
3124 2692
3120 2692
3120 2688
3112 2688
3108 2679
3099 2671
3099 2667
3095 2658
3087 2654
3087 2646
3087 2641
3087 2633
3095 2625
3099 2625
3099 2620
3108 2620
3112 2620
3120 2620
3124 2620
3133 2625
3141 2625
3145 2633
3154 2633
3166 2641
3166 2646
3179 2654
3183 2658
3192 2667
3200 2671
3204 2679
3213 2688
3217 2692
3225 2704
3225 2713
3229 2713
3229 2725
3238 2734
3238 2738
3238 2746
3246 2746
3246 2751
3246 2759
3238 2759
3229 2751
3229 2746
3225 2738
3225 2734
3225 2725
3217 2717
3217 2713
3217 2704
3213 2700
3213 2692
3213 2688
3213 2679
3213 2671
3213 2667
3213 2658
3213 2654
3217 2654
3217 2646
3225 2646
3229 2646
3238 2646
3238 2654
3246 2658
3250 2658
3259 2667
3263 2671
3263 2679
3271 2688
3276 2692
3284 2700
3292 2704
3292 2713
3297 2717
3297 2725
3305 2734
3305 2738
3309 2746
3309 2751
3309 2759
3309 2763
3318 2763
3318 2772
3309 2772
3309 2763
3305 2763
3305 2759
3305 2751
3297 2746
3297 2738
3297 2734
3292 2725
3292 2717
3292 2713
3284 2704
3284 2700
3284 2692
3284 2679
3276 2671
3276 2667
3276 2658
3276 2654
3276 2646
3276 2641
3284 2641
3284 2633
3284 2625
3292 2625
3297 2625
3305 2625
3309 2625
3309 2633
3318 2633
3322 2641
3330 2641
3334 2646
3343 2654
3351 2658
3355 2667
3364 2671
3368 2679
3368 2688
3376 2692
3381 2700
3389 2704
3397 2713
3402 2717
3402 2725
3410 2734
3410 2738
3414 2738
3414 2746
3423 2751
3423 2759
3423 2763
3423 2772
3414 2772
3414 2763
3410 2763
3410 2759
3402 2759
3402 2751
3397 2746
3397 2738
3389 2734
3381 2725
3381 2717
3376 2713
3376 2704
3368 2700
3368 2692
3368 2688
3364 2679
3364 2671
3364 2667
3364 2658
3364 2654
3364 2646
3364 2641
3368 2633
3376 2633
3376 2625
3381 2625
3389 2625
3397 2625
3402 2633
3410 2633
3414 2633
3423 2641
3427 2646
3444 2654
3448 2654
3448 2658
3456 2658
3460 2667
3460 2671
3469 2679
3469 2688
3469 2692
3469 2700
3460 2700
3456 2700
3448 2700
3448 2692
3444 2692
3444 2688
3435 2679
3427 2679
3427 2671
3427 2667
3423 2667
3423 2658
3423 2654
3423 2646
3423 2641
3423 2633
3423 2625
3427 2625
3435 2625
3444 2625
3448 2625
3456 2633
3460 2633
3469 2641
3473 2641
3473 2646
3481 2646
3486 2654
3486 2658
3494 2658
3502 2667
3507 2667
3507 2671
3515 2671
3515 2667
3507 2658
3507 2654
3502 2646
3502 2641
3502 2633
3507 2633
3515 2633
3515 2641
3519 2641
3528 2641
3528 2646
3532 2646
3540 2654
3549 2654
3549 2658
3553 2658
3561 2658
3561 2654
3553 2654
3553 2646
3553 2641
3553 2633
3561 2641
3565 2641
3574 2641
3574 2646
3578 2646
3586 2646
3586 2654
3595 2654
3599 2658
3607 2658
3612 2658
3612 2654
3612 2646
3612 2641
3612 2633
3620 2633
3624 2633
3633 2633
3637 2633
3645 2633
3654 2641
3658 2641
3666 2641
3666 2646
3670 2646
3679 2654
3683 2658
3691 2658
3700 2667
3700 2671
3704 2671
3704 2679
3712 2688
3712 2692
3712 2700
3717 2700
3712 2700
3712 2704
3704 2704
3700 2700
3691 2700
3691 2692
3683 2692
3683 2688
3679 2688
3679 2679
3679 2671
3670 2667
3670 2658
3666 2658
3666 2654
3666 2646
3666 2641
3658 2641
3658 2633
3666 2625
3666 2620
3670 2620
3679 2620
3683 2620
3691 2620
3691 2625
3700 2625
3704 2633
3712 2633
3717 2641
3725 2641
3729 2646
3738 2654
3746 2654
3750 2658
3759 2658
3750 2658
3750 2654
3750 2646
3746 2641
3746 2633
3738 2633
3738 2625
3738 2620
3746 2620
3750 2620
3750 2625
3759 2625
3763 2633
3771 2633
3771 2641
3775 2641
3784 2646
3788 2646
3788 2654
3796 2654
3805 2658
3809 2654
3805 2654
3805 2646
3805 2641
3805 2633
3805 2625
3805 2620
3796 2620
3796 2612
3805 2608
3809 2608
3817 2608
3822 2612
3830 2612
3834 2620
3843 2625
3851 2633
3855 2641
3855 2646
3864 2654
3868 2658
3876 2671
3880 2679
3889 2688
3897 2700
3901 2704
3901 2713
3910 2717
3914 2725
3914 2734
3922 2738
3922 2746
3927 2751
3927 2759
3927 2763
3922 2763
3922 2759
3914 2751
3910 2746
3910 2738
3901 2734
3897 2725
3897 2717
3889 2713
3889 2700
3880 2692
3880 2688
3880 2671
3876 2667
3876 2658
3876 2654
3876 2646
3876 2633
3876 2625
3876 2620
3876 2612
3880 2608
3889 2608
3889 2599
3897 2599
.PEN_UP
.PEN_DOWN
3830 2688
3834 2688
3843 2688
3851 2688
3855 2679
3864 2679
3868 2679
3876 2679
3880 2679
3889 2679
3897 2679
3901 2688
3910 2688
3914 2688
3922 2688
.PEN_UP
.PEN_DOWN
3158 2717
3179 2713
3183 2713
3192 2713
3200 2713
3204 2713
3213 2713
3217 2713
3225 2713
3229 2713
3238 2713
3246 2713
3259 2713
3263 2713
3271 2713
3276 2713
3284 2713
3297 2713
3305 2713
3309 2713
3318 2713
3322 2713
3330 2713
.PEN_UP

.PEN_DOWN
214 2200
222 2213
214 2213
210 2205
201 2205
201 2200
193 2200
193 2192
189 2192
180 2188
176 2188
176 2179
168 2179
168 2171
163 2171
155 2167
155 2158
155 2154
155 2146
163 2146
168 2146
176 2142
180 2142
189 2133
193 2133
193 2129
201 2129
201 2121
210 2121
210 2112
201 2108
193 2100
189 2100
189 2095
180 2095
176 2095
168 2095
176 2095
180 2095
189 2100
193 2100
201 2100
210 2108
214 2112
222 2112
226 2112
235 2121
239 2121
247 2129
256 2129
260 2133
268 2142
273 2146
281 2146
285 2154
285 2158
294 2167
298 2167
306 2171
306 2179
315 2188
315 2192
315 2200
306 2200
298 2200
294 2192
285 2188
281 2179
281 2171
273 2171
273 2167
273 2158
268 2154
268 2146
268 2142
268 2133
273 2133
273 2129
281 2121
285 2121
294 2112
298 2112
306 2121
315 2121
319 2121
327 2121
331 2129
340 2129
340 2133
344 2133
352 2142
361 2142
365 2146
365 2154
373 2154
378 2158
378 2167
386 2171
390 2179
390 2188
399 2192
399 2200
399 2205
399 2213
399 2217
390 2213
390 2205
390 2200
390 2192
399 2192
399 2188
399 2179
407 2171
411 2171
420 2167
424 2158
432 2154
436 2146
445 2146
449 2142
457 2142
466 2133
470 2133
470 2129
478 2129
483 2129
.PEN_UP
.PEN_DOWN
390 2112
407 2121
411 2129
420 2129
420 2133
424 2133
432 2142
436 2146
445 2146
445 2154
449 2158
457 2167
466 2167
470 2171
478 2179
483 2188
491 2188
.PEN_UP
.PEN_DOWN
529 2192
537 2188
529 2179
529 2171
529 2167
529 2158
529 2154
525 2146
525 2142
525 2133
525 2129
525 2121
529 2121
529 2112
537 2112
541 2121
550 2121
558 2121
558 2129
562 2133
571 2142
575 2146
575 2154
583 2154
583 2158
583 2167
588 2167
588 2171
596 2171
588 2171
588 2167
588 2158
583 2158
583 2154
583 2146
575 2142
575 2133
575 2129
575 2121
583 2121
583 2112
588 2112
596 2112
600 2112
600 2121
609 2121
617 2121
621 2121
630 2121
630 2129
634 2129
634 2133
642 2133
642 2142
646 2142
655 2146
663 2146
663 2154
667 2154
676 2158
680 2158
680 2167
688 2167
693 2171
701 2179
709 2188
714 2188
714 2192
722 2192
722 2200
722 2205
722 2200
714 2200
709 2200
709 2192
701 2192
693 2188
688 2188
688 2179
680 2179
676 2171
667 2167
663 2158
655 2154
646 2146
642 2142
642 2133
634 2129
634 2121
634 2112
642 2108
646 2108
655 2108
663 2108
667 2112
676 2112
676 2121
680 2121
688 2121
693 2129
701 2133
709 2133
709 2142
714 2146
714 2154
722 2154
722 2158
726 2158
726 2167
735 2167
735 2171
739 2179
739 2188
735 2179
735 2171
726 2171
726 2167
722 2167
722 2158
722 2154
714 2154
714 2146
714 2142
714 2133
714 2129
714 2121
722 2121
722 2112
726 2112
735 2112
739 2112
739 2121
747 2121
751 2121
760 2129
768 2133
772 2142
781 2146
781 2154
785 2158
793 2167
798 2171
806 2179
806 2188
814 2200
819 2205
827 2213
827 2217
831 2226
831 2234
840 2247
840 2251
844 2259
844 2263
844 2272
852 2280
844 2280
844 2272
840 2272
840 2263
840 2259
831 2251
831 2247
827 2238
827 2234
827 2226
819 2217
819 2205
814 2200
814 2192
806 2188
806 2171
806 2158
806 2154
806 2146
806 2142
806 2133
806 2129
814 2121
819 2121
827 2121
831 2129
840 2133
844 2142
844 2146
852 2146
861 2154
865 2158
865 2167
873 2167
873 2158
865 2154
865 2146
865 2142
865 2133
865 2129
865 2121
865 2112
873 2112
877 2112
.PEN_UP
.PEN_DOWN
903 2247
911 2259
911 2251
.PEN_UP
.PEN_DOWN
877 2112
898 2112
903 2121
911 2121
911 2129
919 2133
924 2142
932 2146
932 2154
936 2158
945 2171
949 2188
957 2192
957 2200
966 2205
966 2213
970 2217
970 2226
978 2234
978 2238
978 2247
982 2251
982 2259
978 2259
978 2251
970 2251
970 2247
970 2238
966 2234
966 2226
966 2217
957 2213
957 2205
957 2200
957 2192
949 2188
949 2179
949 2171
949 2167
949 2158
949 2154
949 2146
957 2142
957 2133
966 2133
970 2133
978 2133
982 2142
991 2142
995 2146
1003 2154
1012 2154
1012 2158
1016 2158
1016 2167
1024 2171
1029 2171
1024 2171
1024 2167
1016 2167
1016 2158
1016 2154
1016 2146
1016 2142
1016 2133
1016 2129
1024 2129
1029 2129
1037 2129
1041 2129
1050 2129
1050 2133
1054 2133
1062 2142
1071 2142
1071 2146
1075 2146
1075 2154
1083 2154
1083 2158
1087 2158
1087 2167
1096 2167
1096 2171
1096 2167
1087 2158
1087 2154
1087 2146
1087 2142
1083 2133
1083 2129
1083 2121
1083 2108
1075 2100
1075 2095
1075 2087
1075 2074
1075 2066
1075 2062
1075 2053
1071 2049
1071 2041
1071 2037
1062 2028
1062 2024
1054 2016
1050 2016
1041 2016
1037 2024
1037 2028
1037 2037
1029 2041
1029 2049
1037 2053
1037 2062
1037 2066
1041 2074
1041 2083
1050 2087
1054 2095
1054 2100
1062 2108
1062 2112
.PEN_UP
.PEN_DOWN
903 2205
936 2205
945 2205
949 2205
957 2205
966 2205
970 2205
978 2205
982 2205
995 2213
1003 2213
1012 2213
1016 2213
1024 2213
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
3108 2200
3108 2205
3099 2205
3095 2205
3095 2200
3087 2200
3078 2200
3078 2192
3074 2192
3066 2192
3061 2188
3053 2179
3049 2179
3049 2171
3049 2167
3049 2158
3053 2158
3053 2154
3061 2154
3061 2146
3066 2146
3066 2142
3074 2142
3074 2133
3074 2129
3074 2121
3066 2121
3061 2112
3053 2112
3049 2108
3049 2112
3053 2112
3053 2121
3061 2121
3066 2121
3066 2129
3074 2129
3078 2129
3087 2133
3095 2142
3099 2142
3099 2146
3108 2146
3112 2154
3120 2154
3124 2158
3133 2167
3141 2167
3145 2171
3154 2171
3158 2171
3154 2171
3154 2167
3154 2158
3145 2158
3145 2154
3145 2146
3145 2142
3154 2133
3154 2129
3158 2121
3166 2121
3171 2121
3179 2129
.PEN_UP
.PEN_DOWN
3179 2247
3179 2251
3183 2251
3183 2247
3192 2247
3192 2238
.PEN_UP
.PEN_DOWN
3259 2188
3238 2179
3229 2179
3225 2171
3217 2171
3217 2167
3213 2167
3204 2158
3200 2154
3200 2146
3192 2146
3192 2142
3200 2133
3204 2133
3213 2133
3217 2142
3225 2142
3229 2142
3229 2146
3238 2146
3246 2154
3250 2154
3250 2158
3259 2158
3259 2167
3263 2167
3263 2171
3271 2171
3271 2179
3271 2188
3263 2188
3259 2188
3259 2179
3250 2171
3250 2167
3250 2158
3250 2154
3250 2146
3246 2146
3246 2142
3246 2133
3246 2129
3246 2121
3246 2112
3246 2108
3246 2100
3246 2095
3246 2083
3246 2074
3246 2066
3246 2062
3246 2053
3246 2049
3246 2041
3246 2037
3238 2028
3238 2024
3238 2016
3238 2007
3229 2007
3225 2007
3217 2016
3217 2024
3217 2028
3217 2037
3225 2041
3225 2049
3225 2053
3225 2062
3229 2062
3229 2066
3229 2074
3238 2083
3246 2095
3246 2100
3250 2108
3250 2112
3259 2121
3263 2121
3263 2129
3271 2133
3271 2142
3276 2146
3284 2146
3284 2154
3292 2158
3297 2167
3297 2171
3305 2171
3305 2167
3305 2158
3297 2154
3297 2146
3297 2142
3297 2133
3297 2129
3305 2129
3309 2129
3309 2133
3318 2133
3322 2142
3330 2142
3330 2146
3334 2146
3334 2154
3343 2154
3351 2158
3355 2154
3355 2146
3351 2142
3351 2133
3351 2129
3355 2121
3364 2121
3368 2129
3376 2129
3376 2133
3381 2133
3389 2142
3397 2146
3402 2154
3402 2158
3410 2158
3410 2167
3414 2167
3410 2158
3410 2154
3410 2146
3410 2142
3410 2133
3410 2129
.PEN_UP
.PEN_DOWN
3423 2234
3435 2272
3435 2263
3435 2259
3435 2251
.PEN_UP
.PEN_DOWN
3427 2142
3435 2142
3444 2142
3448 2142
3448 2146
3456 2146
3460 2154
3469 2158
3473 2167
3481 2171
3486 2179
3486 2188
3494 2192
3494 2200
3502 2205
3507 2213
3515 2226
3515 2234
3519 2238
3519 2247
3528 2251
3528 2259
3528 2263
3532 2272
3532 2280
3532 2284
3532 2293
3532 2297
3528 2305
3528 2297
3519 2297
3519 2293
3515 2293
3515 2284
3515 2280
3507 2272
3507 2263
3502 2259
3502 2247
3494 2238
3494 2226
3486 2217
3486 2205
3486 2200
3481 2188
3481 2171
3481 2167
3473 2154
3473 2146
3473 2133
3469 2121
3469 2112
3460 2108
3460 2095
3460 2087
3460 2083
3456 2074
3456 2066
3456 2062
3448 2062
3448 2053
3448 2049
3444 2049
3435 2049
3435 2053
3435 2062
3435 2066
3435 2074
3444 2083
3444 2087
3444 2095
3448 2100
3448 2108
3456 2112
3456 2121
3460 2121
3469 2129
3473 2133
3481 2142
3486 2142
3486 2146
3494 2146
3494 2154
3502 2154
3507 2154
3507 2158
3515 2158
3519 2167
3528 2167
3528 2171
3532 2171
3532 2167
3532 2158
3528 2158
3528 2154
3528 2146
3528 2142
3528 2133
3528 2129
3532 2129
3532 2121
3540 2121
3549 2121
3549 2129
3553 2129
.PEN_UP
.PEN_DOWN
3553 2234
3565 2251
3574 2251
3574 2247
.PEN_UP
.PEN_DOWN
3645 2179
3637 2188
3633 2188
3624 2188
3620 2179
3612 2171
3607 2171
3599 2167
3595 2158
3586 2158
3586 2154
3586 2146
3578 2146
3578 2142
3578 2133
3586 2129
3595 2129
3599 2129
3607 2129
3612 2129
3620 2129
3624 2129
3633 2129
3637 2133
3645 2133
3654 2142
3658 2142
3666 2142
3670 2146
3679 2146
3683 2154
3683 2158
3691 2158
3700 2158
3700 2167
3704 2167
3712 2171
3717 2171
3725 2179
3725 2188
3725 2179
3717 2179
3712 2179
3704 2171
3700 2171
3691 2171
3691 2167
3683 2167
3683 2158
3679 2158
3679 2154
3670 2154
3670 2146
3666 2146
3658 2142
3658 2133
3654 2133
3654 2129
3654 2121
3645 2121
3645 2112
3654 2112
3654 2108
3658 2108
3666 2108
3670 2108
3679 2108
3679 2112
3683 2112
3691 2112
3700 2121
3704 2121
3704 2129
3712 2129
3717 2133
3717 2142
3725 2142
3725 2146
3729 2146
3729 2154
3738 2154
3738 2158
3738 2167
3746 2167
3746 2171
3738 2171
3729 2171
3725 2171
3725 2167
3717 2167
3717 2158
3717 2154
3712 2154
3712 2146
3712 2142
3712 2133
3712 2129
3712 2121
3712 2112
3712 2108
3717 2108
3725 2108
3729 2108
3738 2108
3746 2112
3750 2112
3750 2121
3759 2121
3759 2129
3763 2129
3771 2133
3775 2133
3775 2142
3784 2142
3784 2146
3788 2154
3796 2154
3796 2158
3788 2154
3788 2146
3784 2142
3784 2133
3784 2129
3775 2129
